,item,codigo_seg,empresa,ubicacion,equipo,codigo,fecha_inic,fecha_fin,descripcion,mw_indispo,indispo,tipo_mantto,programacion
11746,11747,C014002023053012246614A,STATKRAFT S.A,PARAGSHA I - GOYLLAR,L-6524,1400,2024-04-28 08:00:00,2024-04-28 16:00:00,MANTENIMIENTO PREVENTIVO EN LT + PUESTA EN SERVICIO DE VARIANTE,6.0,F/S,SI,MANTENIMIENTO PREVENTIVO
11747,11748,C006812022113010045770A,STATKRAFT S.A,PARAMONGA E. - CAHUA,L-1033,681,2023-07-17 08:00:00,2023-07-17 16:00:00,PUESTA EN SERVICIO DE BY PASS PARA CAMBIO DE AISLADORES L-1102 A L-1101 (CAHUA - SEPAEX  L-1033 y SEPANU - SEPAEX por L-1101 por E1 a L-1102 por E134),0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
11749,11750,C005512023053012246614A,STATKRAFT S.A,PARAMONGA EXISTENTE,SSEE,551,2024-06-16 08:00:00,2024-06-16 16:00:00,MANTENIMIENTO PREVENTIVO DE SE PARAMONGA EXISTENTE,23.0,F/S,SI,MANTENIMIENTO PREVENTIVO
11781,11782,C006792022113010044485A,STATKRAFT S.A,PARAMONGA N. - PARAMONGA E.,L-1101,679,2023-08-17 08:00:00,2023-08-17 16:00:00,RETIRO DE BY PASS POR CAMBIO DE AISLADORES L-1101 (Sistema Aislado),0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
11786,11787,C000572023053012241034A,STATKRAFT S.A,PARIAC,CENTRAL,57,2023-09-08 00:00:00,2023-09-08 18:00:00,AUTOMATIZACIÓN DE BOCATOMA PARIAC,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
11788,11789,C010182023053012242506A,STATKRAFT S.A,PARIAC,CH2 - G1,1018,2023-11-06 00:00:00,2023-11-06 17:00:00,MANTENIMIENTO MAYOR,0.45,F/S,NO,MANTENIMIENTO PREVENTIVO
11790,11791,C010192023053012242506A,STATKRAFT S.A,PARIAC,CH2 - G2,1019,2023-11-08 00:00:00,2023-11-08 17:00:00,MANTENIMIENTO MAYOR,0.35,F/S,NO,MANTENIMIENTO PREVENTIVO
11797,11798,C010202023053012241986A,STATKRAFT S.A,PARIAC,CH3 - G1,1020,2023-11-10 00:00:00,2023-11-10 17:00:00,MANTENIMIENTO MAYOR,0.8,F/S,NO,MANTENIMIENTO PREVENTIVO
11816,11817,C010342023053012241710A,STATKRAFT S.A,PARIAC,CH3 - G2,1034,2023-11-12 00:00:00,2023-11-12 17:00:00,MANTENIMIENTO MAYOR,0.4,F/S,NO,MANTENIMIENTO PREVENTIVO
11823,11824,C009882023053012241986A,STATKRAFT S.A,PARIAC,CH4 - G1,988,2023-11-14 00:00:00,2023-11-14 17:00:00,MANTENIMIENTO MAYOR,1.46,F/S,NO,MANTENIMIENTO PREVENTIVO
11830,11831,C009892023053012241986A,STATKRAFT S.A,PARIAC,CH4 - G2,989,2023-11-16 00:00:00,2023-11-16 17:00:00,MANTENIMIENTO MAYOR,1.49,F/S,NO,MANTENIMIENTO PREVENTIVO
11838,11839,C106932023053012242506A,STATKRAFT S.A,SAN ANTONIO,CENTRAL,10693,2023-10-28 00:00:00,2023-10-28 18:00:00,MANTENIMIENTO DE CANAL SAN ANTONIO,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
11840,11841,C114072023053012247899A,STATKRAFT S.A,SAN ANTONIO,G1,11407,2024-05-17 07:00:00,2024-05-17 17:00:00,INSPECCIÓN Y MANTENIMIENTO PREVENTIVO,0.55,F/S,NO,MANTENIMIENTO PREVENTIVO
11848,11849,C106942023053012242506A,STATKRAFT S.A,SAN IGNACIO,CENTRAL,10694,2023-10-28 00:00:00,2023-10-28 18:00:00,MANTENIMIENTO DE CANAL SAN IGNACIO,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
11850,11851,C106992023053012244670A,STATKRAFT S.A,SAN IGNACIO,G1,10699,2024-05-17 07:00:00,2024-05-17 17:00:00,INSPECCIÓN Y MANTENIMIENTO PREVENTIVO,0.43,F/S,NO,MANTENIMIENTO PREVENTIVO
11851,11852,C011872023053012244670A,STATKRAFT S.A,SAN MATEO - EAN,SSEE,1187,2024-06-23 08:00:00,2024-06-23 16:00:00,MANTENIMIENTO PREVENTIVO DE SUBESTACIÓN,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
11854,11855,C108372023053012246143A,STATKRAFT S.A,SHELBY - EXCELSIOR,L-6517,10837,2024-05-19 08:00:00,2024-05-19 16:00:00,MANTENIMIENTO PREVENTIVO EN LT,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
11855,11856,C108112023053012246143A,STATKRAFT S.A,YAUPI,YUNCÁN,10811,2023-07-16 07:00:00,2023-07-16 17:00:00,BOCATOMA YUNCAN / PRESA YAUPI. RESTRICCIÓN POR REHABILITACIÓN DE CANAL SANTA ISABEL. NO AFECTA EL DESPACHO.,0.0,E/S,NO,MANTENIMIENTO PREVENTIVO
11863,11864,C002912023053012242506A,STATKRAFT S.A,YAUPI,CENTRAL,291,2023-08-21 00:00:00,2023-08-21 18:00:00,INSPECCIÓN DE DE PINTURA INTERNA DE LA TUBERIA FORZADA + INSPECCIÓN DE REVESTIMIENTO DE TUNEL DE YAUPI,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
11894,11895,C000502023053012241942A,STATKRAFT S.A,YAUPI,G1,50,2023-08-15 08:00:00,2023-08-15 18:00:00,LEVANTAMIENTO DE OBSERVACIONES VOITH,22.07,F/S,NO,MANTENIMIENTO PREVENTIVO
11919,11920,C000512023053012241986A,STATKRAFT S.A,YAUPI,G2,51,2023-08-27 00:00:00,2023-08-27 18:00:00,MANTENIMIENTO MAYOR,23.23,F/S,NO,MANTENIMIENTO PREVENTIVO
11950,11951,C000522023053012241986A,STATKRAFT S.A,YAUPI,G3,52,2023-09-11 00:00:00,2023-09-11 18:00:00,MANTENIMIENTO MAYOR (Cambio de sellos),23.16,F/S,NO,MANTENIMIENTO PREVENTIVO
11964,11965,C000532023053012242944A,STATKRAFT S.A,YAUPI,G4,53,2023-07-18 08:00:00,2023-07-18 18:00:00,LEVANTAMIENTO DE OBSERVACIONES VOITH,22.66,F/S,NO,MANTENIMIENTO PREVENTIVO
12003,12004,C000542023053012241710A,STATKRAFT S.A,YAUPI,G5,54,2023-09-23 00:00:00,2023-09-23 18:00:00,MANTENIMIENTO MAYOR,22.58,F/S,NO,MANTENIMIENTO PREVENTIVO
12014,12015,C136562023053012242506A,TERMOCHILCA,SANTO DOMINGO DE LOS OLLEROS,CENTRAL,13656,2024-04-28 00:00:00,2024-04-29 00:00:00,"Mantenimiento al sistema eléctrico anual, mantenimiento BOP, otros trabajos.",296.32,F/S,NO,MANTENIMIENTO PREVENTIVO
12054,12055,C136572023053012242506A,TERMOCHILCA,SANTO DOMINGO DE LOS OLLEROS,TG1,13657,2023-12-20 00:00:00,2023-12-21 00:00:00,Cambio de locking hardware del compresor de la TG,192.76,F/S,NO,MANTENIMIENTO PREVENTIVO
12061,12062,C002582023053012242506A,TERMOSELVA,AGUAYTÍA,CENTRAL,258,2024-04-15 00:00:00,2024-04-15 19:00:00,ACTUALIZACIÓN DEL SISTEMA CONTROL TURBINAS,90.0,F/S,NO,MANTENIMIENTO PREVENTIVO
12097,12098,C000982023053012241710A,TERMOSELVA,AGUAYTÍA,TG1,98,2024-05-16 00:00:00,2024-05-16 19:00:00,INSPECCIÓN TIPO C6 TG-1,90.0,F/S,NO,MANTENIMIENTO PREVENTIVO
12148,12149,C000992023053012248276A,TERMOSELVA,AGUAYTÍA,TG2,99,2024-04-15 00:00:00,2024-04-15 19:00:00,INSPECCIÓN TIPO C6 TG-2,90.0,F/S,NO,MANTENIMIENTO PREVENTIVO
12154,12155,C084852023053012241986A,TERMOSELVA,AGUAYTÍA,TR-TG1,8485,2023-08-10 00:00:00,2023-08-10 19:00:00,DESPOLARIZACIÓN DE ACEITE DEL TRANSFORMADOR AUXILIAR TG-1,0.0,E/S,NO,MANTENIMIENTO PREVENTIVO
12173,12174,C084862023053012241986A,TERMOSELVA,AGUAYTÍA,TR-TG2,8486,2023-08-14 00:00:00,2023-08-14 19:00:00,DESPOLARIZACIÓN DE ACEITE DEL TRANSFORMADOR AUXILIAR TG-2,0.0,E/S,NO,MANTENIMIENTO PREVENTIVO
12174,12175,C150682023053012244072A,TRANSMANTARO,ABANCAY NUEVA,AT90-212,15068,2024-05-05 08:00:00,2024-05-05 16:00:00,MANTO CORRECTIVO,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
12178,12179,C113562023053012244733A,TRANSMANTARO,CAMPO ARMIÑO,SS.EE.,11356,2023-09-02 00:00:00,2023-09-02 16:00:00,"MP 6A PRUEBA DE CABLES MT, (R0097012)",0.0,E/S,NO,MANTENIMIENTO PREVENTIVO
12179,12180,C127932023053012242315A,TRANSMANTARO,CARABAYLLO,BARRA A 220 kV,12793,2024-01-04 08:00:00,2024-01-04 16:00:00,"MP 1A LIMPIEZA AISLAMIENTO VyT, (OMS10228)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
12180,12181,C130772023053012242315A,TRANSMANTARO,CARABAYLLO,BARRA A 500kV,13077,2024-01-12 08:00:00,2024-01-12 16:00:00,"MP 3A LUBRICACION SECCIONADORES, (OMS10015)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
12181,12182,C127942023053012242315A,TRANSMANTARO,CARABAYLLO,BARRA B 220 kV,12794,2024-01-06 08:00:00,2024-01-06 16:00:00,"MP 1A LIMPIEZA AISLAMIENTO VyT, (OMS10229)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
12182,12183,C130782023053012248086A,TRANSMANTARO,CARABAYLLO,BARRA B 500kV,13078,2024-01-05 08:00:00,2024-01-05 16:00:00,"MP 3A LUBRICACION SECCIONADORES, (OMS10016)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
12184,12185,C129182023053012247843A,TRANSMANTARO,CARABAYLLO,CL-2107,12918,2024-06-26 08:00:00,2024-06-26 16:00:00,"MP 3A LUBRICACION SECCIONADORES, (OMS10012)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
12186,12187,C129192023053012244232A,TRANSMANTARO,CARABAYLLO,CL-2108,12919,2024-06-25 08:00:00,2024-06-25 16:00:00,"MP 3A LUBRICACION SECCIONADORES, (OMS10013)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
12188,12189,C136942023053012246329A,TRANSMANTARO,CARABAYLLO,CL-2110,13694,2024-06-13 08:00:00,2024-06-13 16:00:00,"MP 3A LUBRICACION SECCIONADORES, (OMS10014)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
12189,12190,C133382023053012246329A,TRANSMANTARO,CARABAYLLO,CL-5001,13338,2024-02-11 08:00:00,2024-02-11 16:00:00,"MP 1A LIMPIEZA AISLAMIENTO VyT, (OMS10260)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
12190,12191,C136692023053012246329A,TRANSMANTARO,CARABAYLLO,CL-5006,13669,2024-03-10 08:00:00,2024-03-10 16:00:00,"MP 3A LUBRICACION SECCIONADORES, (OMS10021)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
12192,12193,C127952023053012243100A,TRANSMANTARO,CARABAYLLO,CL-ACOPLA220kV,12795,2024-01-04 08:00:00,2024-01-04 16:00:00,"MP 3A LUBRICACION SECCIONADORES, (OMS10009)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
12193,12194,C137332023053012244573A,TRANSMANTARO,CARABAYLLO,CL-R17,13733,2024-02-11 08:00:00,2024-02-11 16:00:00,"MP 3A LUBRICACION SECCIONADORES, (OMS10017). SOLO INDISPONE REACTOR.",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
12195,12196,C136652023053012246115A,TRANSMANTARO,CARABAYLLO,CL-T73_220,13665,2024-01-16 08:00:00,2024-01-16 16:00:00,"MP 3A LUBRICACION SECCIONADORES, (OMS10010)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
12197,12198,C136672023053012248863A,TRANSMANTARO,CARABAYLLO,CL-T73_500,13667,2024-01-17 08:00:00,2024-01-17 16:00:00,"MP 3A LUBRICACION SECCIONADORES, (OMS10018)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
12199,12200,C136662023053012248863A,TRANSMANTARO,CARABAYLLO,CL-T74_220,13666,2024-01-19 08:00:00,2024-01-19 16:00:00,"MP 3A LUBRICACION SECCIONADORES, (OMS10011)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
12201,12202,C136682023053012242611A,TRANSMANTARO,CARABAYLLO,CL-T74_500,13668,2024-01-18 08:00:00,2024-01-18 16:00:00,"MP 3A LUBRICACION SECCIONADORES, (OMS10019)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
12202,12203,C132892023053012247114A,TRANSMANTARO,CARABAYLLO,IN-5008,13289,2024-01-26 07:00:00,2024-01-26 12:00:00,"MP 1A LIMPIEZA AISLAMIENTO VyT, (OMS10240)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
12203,12204,C132902023053012248586A,TRANSMANTARO,CARABAYLLO,IN-5010,13290,2024-01-26 13:00:00,2024-01-26 17:00:00,"MP 1A LIMPIEZA AISLAMIENTO VyT, (OMS10241)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
12204,12205,C132912023053012248586A,TRANSMANTARO,CARABAYLLO,IN-5012,13291,2024-01-27 07:00:00,2024-01-27 12:00:00,"MP 1A LIMPIEZA AISLAMIENTO VyT, (OMS10242)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
12205,12206,C132922023053012248586A,TRANSMANTARO,CARABAYLLO,IN-5014,13292,2024-01-27 13:00:00,2024-01-27 17:00:00,"MP 1A LIMPIEZA AISLAMIENTO VyT, (OMS10243)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
12206,12207,C132942023053012248586A,TRANSMANTARO,CARABAYLLO,IN-5016,13294,2024-01-24 07:00:00,2024-01-24 12:00:00,"MP 1A LIMPIEZA AISLAMIENTO VyT, (OMS10244)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
12207,12208,C132932023053012248586A,TRANSMANTARO,CARABAYLLO,IN-5018,13293,2024-01-24 13:00:00,2024-01-24 17:00:00,"MP 1A LIMPIEZA AISLAMIENTO VyT, (OMS10245)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
12208,12209,C132952023053012245357A,TRANSMANTARO,CARABAYLLO,IN-5020,13295,2024-01-23 08:00:00,2024-01-23 16:00:00,"MP 1A LIMPIEZA AISLAMIENTO VyT, (OMS10246)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
12209,12210,C132962023053012246830A,TRANSMANTARO,CARABAYLLO,R-17,13296,2024-02-11 08:00:00,2024-02-11 16:00:00,"MP 1A LIMPIEZA AISLAMIENTO VyT, (OMS10249). SOLO INDISPONE REACTOR.",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
12211,12212,C129062023053012248276A,TRANSMANTARO,CARABAYLLO,S.E.,12906,2023-07-02 08:00:00,2023-07-02 16:00:00,"MP 1A TERMOGRAFIA, (R0096267)",0.0,E/S,NO,MANTENIMIENTO PREVENTIVO
12213,12214,C130792023053012249883A,TRANSMANTARO,CARABAYLLO,T73-523,13079,2024-01-17 08:00:00,2024-01-17 16:00:00,"MP 1A LIMPIEZA AISLAMIENTO VyT, (OMS10250)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
12215,12216,C130802023053012241844A,TRANSMANTARO,CARABAYLLO,T74-523,13080,2024-01-19 08:00:00,2024-01-19 16:00:00,"MP 1A LIMPIEZA AISLAMIENTO VyT, (OMS10226)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
12242,12243,C134572023053012249913A,TRANSMANTARO,CARABAYLLO - CHIMBOTE1,L-5006,13457,2024-03-31 08:00:00,2024-03-31 16:00:00,MP 6A LIMPIEZA ENGOMADO. OMX30024,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
12244,12245,C129092023053012245047A,TRANSMANTARO,CARABAYLLO - ZAPALLAL,L-2107,12909,2024-01-19 08:00:00,2024-01-19 16:00:00,"MP 30M SILICONADO AISLADORES VyT, (OML10023)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
12246,12247,C129102023053012245047A,TRANSMANTARO,CARABAYLLO - ZAPALLAL,L-2108,12910,2024-01-21 08:00:00,2024-01-21 16:00:00,"MP 30M SILICONADO AISLADORES VyT, (OML10024)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
12248,12249,C177092023053012245047A,TRANSMANTARO,CARAPONGO,SS.EE.,17709,2023-07-20 08:00:00,2023-07-20 16:00:00,"MP 1A TERMOGRAFIA C/B CELDA, (R0096269)",0.0,E/S,NO,MANTENIMIENTO PREVENTIVO
12258,12259,C177142023053012243130A,TRANSMANTARO,CARAPONGO - CHILCA,L-5001,17714,2024-06-30 08:00:00,2024-06-30 16:00:00,"MP 6A LIMPIEZA ENGOMADOS, (OML10056)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
12261,12262,C123862023053012248900A,TRANSMANTARO,CHILCA - EL PLATANAL,L-2109,12386,2024-06-16 08:00:00,2024-06-16 16:00:00,"MP 2A LIMPIEZA AISLADORES VYT, (OML10026)",0.5,F/S,SI,MANTENIMIENTO PREVENTIVO
12334,12335,C129012023053012245047A,TRANSMANTARO,CHILCA - PLANICIE,L-2103,12901,2024-06-30 00:00:00,2024-07-01 00:00:00,QUEDA FUERA DE SERVICIO POR RETIRO DE BAIPAS.,0.0,F/S,NO,OTROS
12336,12337,C129022023053012241187A,TRANSMANTARO,CHILCA - PLANICIE,L-2104,12902,2024-04-21 05:00:00,2024-04-21 17:00:00,PE-REF1: RETIRO DE BYPASS L2205 (T574)/L2104(T092). L-2104  QUEDA F/S DE FORMA PERMANENTE,0.0,F/S,NO,OTROS
12338,12339,C132552023053012242659A,TRANSMANTARO,CHILCA-CTM,BARRA A 500kV,13255,2024-02-21 08:00:00,2024-02-21 16:00:00,"MP 3A LUBRICACION SECCIONADORES, (OMS10048)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
12339,12340,C132562023053012248429A,TRANSMANTARO,CHILCA-CTM,BARRA B 500kV,13256,2024-02-22 08:00:00,2024-02-22 16:00:00,"MP 3A LUBRICACION SECCIONADORES, (OMS10049)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
12341,12342,C135832023053012246673A,TRANSMANTARO,CHILCA-CTM,CL_5011,13583,2024-02-27 08:00:00,2024-02-27 16:00:00,"MP 3A LUBRICACION SECCIONADORES, (OMS10050)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
12552,12553,C129212023053012245047A,TRANSMANTARO,CHILCA-CTM,CL-2103,12921,2024-06-30 00:00:00,2024-07-01 00:00:00,QUEDA FUERA DE SERVICIO POR TRABAJOS DE CONVERSION A L-5002.,0.0,F/S,NO,OTROS
12763,12764,C129202023053012245047A,TRANSMANTARO,CHILCA-CTM,CL-2104,12920,2024-06-30 00:00:00,2024-07-01 00:00:00,QUEDA FUERA DE SERVICIO POR TRABAJOS DE CONVERSION A L-5002.,0.0,F/S,NO,OTROS
12764,12765,C132542023053012244602A,TRANSMANTARO,CHILCA-CTM,CL-2111,13254,2024-01-15 08:00:00,2024-01-15 16:00:00,"MP 1A LIMPIEZA AISLAMIENTO VyT, (OMS10258)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
12766,12767,C139902023053012241460A,TRANSMANTARO,CHILCA-CTM,CL-5013,13990,2024-04-21 08:00:00,2024-04-21 16:00:00,"MP 3A LAVADO AISLAMIENTO VyT, (OMS10041)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
12767,12768,C135442023053012242845A,TRANSMANTARO,CHILCA-CTM,CL-Enlace1,13544,2024-06-06 08:00:00,2024-06-06 16:00:00,"MP 3A LUBRICACION SECCIONADORES, (OMS10043)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
12769,12770,C132642023053012246848A,TRANSMANTARO,CHILCA-CTM,CL-T72_220kV,13264,2024-02-04 08:00:00,2024-02-04 16:00:00,"MP 3A LUBRICACION SECCIONADORES, (OMS10044)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
12770,12771,C132652023053012248615A,TRANSMANTARO,CHILCA-CTM,CL-T72_500kV,13265,2024-02-18 08:00:00,2024-02-18 16:00:00,"MP 1A LIMPIEZA AISLAMIENTO VyT, (OMS10259)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
12773,12774,C129052023053012241089A,TRANSMANTARO,CHILCA-CTM,S.E.,12905,2023-12-10 08:00:00,2023-12-10 12:00:00,PE-REF1: ENERGIZACIÓN DE NUEVA L-5002 PLANICIE- CHILCA (ANTES L-2103 Y L-2104),0.0,E/S,NO,OTROS
12775,12776,C131352023053012245984A,TRANSMANTARO,CHILCA-CTM,T72-523,13135,2024-02-18 08:00:00,2024-02-18 16:00:00,"MP 1A LIMPIEZA AISLAMIENTO VyT, (OMS10263)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
12780,12781,C135812023053012245047A,TRANSMANTARO,CHILCA-FENIX,L-5011,13581,2024-02-21 06:00:00,2024-02-21 18:00:00,"POA Cambio de aislador T01 - T20, (R0097988)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
12782,12783,C128142023053012243630A,TRANSMANTARO,CHILCA-REP,CL-2096,12814,2023-12-22 08:00:00,2023-12-22 16:00:00,"MP 3A LUBRICACION SECCIONADORES, (OMS10045)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
12785,12786,C131902023053012245437A,TRANSMANTARO,CHILCA-REP,CL-2099,13190,2023-11-02 08:00:00,2023-11-02 16:00:00,"MP 1A LIMPIEZA AISLAMIENTO VyT, (OMS10254)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
12787,12788,C123872023053012247868A,TRANSMANTARO,CHILCA-REP,CL-2109,12387,2024-02-23 08:00:00,2024-02-23 16:00:00,"MP 3A LUBRICACION SECCIONADORES, (OMS10047)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
12788,12789,C148542023053012245102A,TRANSMANTARO,CHIMBOTE 1,BARRA A 220 kV,14854,2024-05-06 08:00:00,2024-05-06 16:00:00,MP 12A MANT. ELECTROMECANICO. OMX0105,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
12789,12790,C148552023053012245102A,TRANSMANTARO,CHIMBOTE 1,BARRA B 220 kV,14855,2024-04-13 08:00:00,2024-04-13 16:00:00,MP 12A MANT. ELECTROMECANICO. OMX0106,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
12790,12791,C134592023053012241873A,TRANSMANTARO,CHIMBOTE 1,Enlace BA,13459,2024-04-10 08:00:00,2024-04-10 16:00:00,MP 12A MANT. ELECTROMECANICO. OMX0103,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
12791,12792,C134582023053012241873A,TRANSMANTARO,CHIMBOTE 1,Enlace BB,13458,2024-04-11 08:00:00,2024-04-11 16:00:00,MP 12A MANT. ELECTROMECANICO. OMX0104,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
12792,12793,C135002023053012241873A,TRANSMANTARO,CHIMBOTE 1,IN-2652,13500,2024-04-14 08:00:00,2024-04-14 16:00:00,MP 12A MANT. ELECTROMECANICO. OMX0108,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
12793,12794,C134992023053012241873A,TRANSMANTARO,CHIMBOTE 1,IN-2654,13499,2024-04-15 08:00:00,2024-04-15 16:00:00,MP 12A MANT. ELECTROMECANICO. OMX0109,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
12795,12796,C134672023053012244364A,TRANSMANTARO,CHIMBOTE 500,BARRA A 500kV,13467,2024-04-16 08:00:00,2024-04-16 16:00:00,MP 12A MANT. ELECTROMECANICO. OMX0110,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
12797,12798,C134682023053012249752A,TRANSMANTARO,CHIMBOTE 500,BARRA B 500kV,13468,2024-04-21 08:00:00,2024-04-21 16:00:00,MP 12A MANT. ELECTROMECANICO. OMX0112,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
12801,12802,C145692023053012243500A,TRANSMANTARO,CHIMBOTE 500,CL-5006,14569,2024-03-10 08:00:00,2024-03-10 16:00:00,MP 12A MANT. ELECTROMECANICO. OMX0130,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
12803,12804,C134952023053012247360A,TRANSMANTARO,CHIMBOTE 500,IN-5028,13495,2024-04-23 08:00:00,2024-04-23 16:00:00,MP 12A MANT. ELECTROMECANICO. OMX0120,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
12805,12806,C139632023053012248888A,TRANSMANTARO,CHIMBOTE 500,IN-5030,13963,2024-04-24 08:00:00,2024-04-24 16:00:00,MP 12A MANT. ELECTROMECANICO. OMX0122,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
12807,12808,C134962023053012244131A,TRANSMANTARO,CHIMBOTE 500,IN-5032,13496,2024-04-21 08:00:00,2024-04-21 16:00:00,MP 12A MANT. ELECTROMECANICO. OMX0124,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
12809,12810,C134912023053012242636A,TRANSMANTARO,CHIMBOTE 500,IN-5034,13491,2024-04-26 08:00:00,2024-04-26 16:00:00,MP 12A MANT. ELECTROMECANICO. OMX0126,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
12811,12812,C134922023053012249901A,TRANSMANTARO,CHIMBOTE 500,IN-5036,13492,2024-04-27 08:00:00,2024-04-27 16:00:00,MP 12A MANT. ELECTROMECANICO. OMX0128,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
12813,12814,C134492023053012242374A,TRANSMANTARO,CHIMBOTE 500,R-18,13449,2024-04-18 08:00:00,2024-04-18 16:00:00,MP 3A LAVADO CELDA. OMX0135,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
12815,12816,C134502023053012248144A,TRANSMANTARO,CHIMBOTE 500,R-19,13450,2024-04-19 08:00:00,2024-04-19 16:00:00,MP 3A LAVADO CELDA. OMX0137,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
12887,12888,C134482023053012247424A,TRANSMANTARO,CHIMBOTE 500,R-20,13448,2024-04-20 08:00:00,2024-04-20 16:00:00,MP 3A LAVADO CELDA. OMX0139,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
12890,12891,C134462023053012246520A,TRANSMANTARO,CHIMBOTE 500,S.E.,13446,2024-05-03 00:00:00,2024-05-03 16:00:00,MP 1A TERMOGRAFIA. OMX40008,0.0,E/S,NO,MANTENIMIENTO PREVENTIVO
12894,12895,C134552023053012246560A,TRANSMANTARO,CHIMBOTE 500,AT84-523,13455,2024-06-09 08:00:00,2024-06-09 16:00:00,MP 3A LAVADO CELDA. OMX0119,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
12895,12896,C134642023053012243660A,TRANSMANTARO,CHIMBOTE 500 - TRUJILLO 500,L-5008,13464,2024-02-18 08:00:00,2024-02-18 16:00:00,INDISPONIBLE POR TRABAJOS EN EL R-21. OMX0303,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
12896,12897,C176202023053012249430A,TRANSMANTARO,COLCABAMBA,CL-2140,17620,2023-07-11 08:00:00,2023-07-11 16:00:00,"MP 6A ELECTROMECANICO, (R0097023)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
12897,12898,C176212023053012249430A,TRANSMANTARO,COLCABAMBA,CL-2141,17621,2023-07-12 08:00:00,2023-07-12 16:00:00,"MP 6A ELECTROMECANICO, (R0097024)",0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
